,index,rating,comment
377020,377020,1.0,"Dr. Umari ist vom Typ sehr locker und hat immer einen guten Spruch parat, in der Sache diagnostiziert er aber sehr gründlich, klar und meiner Meinung nach treffsicher. Er sieht den Patienten als Ganzes und nimmt sich Zeit für ihn."
321890,321890,1.0,"Entgegen der Meinung die hier kursiert, bin ich positiv überrascht!<br />
Der Herr Doktor hat mich überaus gut behandelt. Das Team war freundlich (und es lag bestimmt nicht <br />
nur am Wetter zur Karnervalszeit ;-) ) Die Wartezeit ist wie bei allen Ärzten oft nicht immer die Kürzeste!<br />
Ansonsten verstehe ich die vorherigen Bewertungen überhaupt nicht. Der Arzt ist sehr empfehlenswert!"
357862,357862,1.0,Das Erkennen der Erkrankung u. Maßnahmen zu schnellen Linderung.
162765,162765,1.0,"ich bin sehr zufrieden mit der Arztpraxis. Das Team ist freundlich und die Terminvergabe verläuft meistens zeitnah. Dr. Asllari ist kompetent, offen und kommunikativ."
70920,70920,1.0,Ein sehr kompetenter und netter Arzt. Nimmt sich immer Zeit für seine Patienten und erklärt alles bis ins kleine Detail. Ich komme extra aus einer anderen Stadt.
173756,173756,1.0,"Sehr freundlich, immer auf dem neuesten medizinischen Stand sie nimmt sich Zeit und hört geduldigt zu. Sehr kompetent mit brauchbaren verständlichen Informationen. Hat viel Empathie. Die beste von immerhin einigen Hausärzten in meinem langen Leben."
51911,51911,1.0,"Frau Dr. Makansi nimmt sich viel Zeit für Ihre Patienten. Sie erklärt und beantwortet die Fragen so, dass auch ein Nichtmediziner versteht, worum es geht. Ich kann diese Ärztin zu 100% empfehlen."
21907,21907,1.0,"Wo andere Zahnärzte leichtfertig zähne ziehen, gibt Dr. Alexandridis und sein Sohn noch lange nicht auf. Man hat hier immer das Gefühl, sicher und kompetent behandelt zu werden. Ich fahre seit Jahren weite Strecken nach Köln in die Praxis. Nach jeder Behandlung fühle ich mich optimal betreut. Diese wertschätzende und verständnisvolle Art gibt es sonst nirgendwo. Weiter so."
112413,112413,1.0,Als Problempatientin hat mich Dr. Vieth nach einer Zahnarztodyssee von einem Alptraum befreit. Sehr kompetent in jeder Hinsicht.
225709,225709,1.0,"Habe seit Jahren mit immer wiederkehrenden, nervenden Harnwegsinfekten zu kämpfen.. war schon bei einigen Urologen in Köln und Umgebung..habe leider immer wieder die gleiche Behandlung bekommen nach der Urinprobe ein Antibiotikum das was passen könnte ohne ein antibiogramm gemacht zu haben.. einige Tage oder Wochen später wieder ein Infekt! Seidem ich bei Dr. Tok in Behandlung bin geht es meiner Blase viel besser... Seine Behandlungsmethoden sind professionell und modern.. sehr zu empfehlen."
132237,132237,1.0,"Sehr kompetent, sympathisch, hört aufmerksam zu, erklärt detailliert und sorgfältig. Ich bin mit Herrn Hunselar rund um zufrieden und möchte keinen anderen mehr an meine Zähne lassen. Top Zahnarzt !"
142597,142597,1.0,"Hallo zusammen,<br />
<br />
im Rahmen meiner Vorsorgeuntersuchung wurde hier auch meine Koloskopie durchgeführt.<br />
Der Vorbereirtungstermin hierzu verlief perfekt, ich hatte keine Wartezeit und es wurden ausführlich alle Fragen beantwortet.<br />
Am Tag der Untersuchung kam ich sehr schnell dran und es lief auch perfekt. Als ich aufgewacht bin dachte ich, ich sei noch gar nicht dran gewesen - besser geht´s nicht.<br />
<br />
Auch die Arzthelfer waren enorm kompetent und hilfsbereit.<br />
<br />
Ich kann diese Praxis wirklich nur weiterempfehlen!<br />
<br />
Viele Grüße,<br />
J. D."
131507,131507,1.0,"Ich bin nun seit 12 Jahren Patientin bei Hernn Dr. Held und sehr zufrieden. Ich fühle mich in dieser Praxis sehr gut aufgehoben und betreut.<br />
Aufgrund einer familiären Vorbelastung überwies mich Herr Dr. Held ans MGZ und ein genetischer Defekt konnte ausgeschlossen werden.<br />
Das gesamte Team ist immer freundlich und sehr zuvorkommend.<br />
Danke für  Ihre Fürsorge und gute Arbeit!<br />
Ängste und Unzufriedenheit sind hier fehl am Platz"
427220,427220,1.0,"Herr Dr. Petersen hat es nach vielen Versuchen meinerseits bei anderen Ärzten geschafft, meine Blutdruckprobleme erfolgreich zu behandeln. Seitdem ist er mein Hausarzt.<br />
Ich schätze seine freundliche und kompetente Art, und wenn es notwendig ist, dann kann er auch durchaus bestimmt auftreten. <br />
Besonders positiv ist mir in all den Jahren aufgefallen, daß er sich für alle seine Patienten immer genug Zeit nimmt."
7620,7620,1.0,"Mein Mann und ich  sind schon seit längerer Zeit Patienten bei Dr. Neuner so auch am 23.09.2013 um 16.45 Uhr !  Wir schätzen ihn als einen sehr kompetenten und freundlichen Facharzt,  zu dem wir Vertrauen haben  !!<br />
<br />
<br />
Wir möchten auch sein freundliches  Team  erwähnen !"
182694,182694,1.0,Herr Dr. Mushfiq ist ein angenehm beruhigender Mensch. Er hat mir sogar meine Angst vor Spritzen genommen.
172784,172784,1.0,"Ich habe Herrn Dr. Lokies als absolut kompetenten Spezialisten wahrgenommen, der sich ausreichend Zeit genommen hat, alle Gegebenheiten umfassend zu erörtern, der bezüglich in Frage kommender diagnostischer und therapeutischer Alternativen abwägend beraten hat und der zu alldem auch noch offenbar echtes Interesse an seinen Patienten hat. Er kann aufmerksam und zugewandt zuhören und er tut das auch. Das ist inzwischen leider eher selten.<br />
Aus meiner persönlichen Sicht eine echte Empfehlung!"
327817,327817,1.0,"Bin nach dem Umzug hingewechselt, da direkt in der Nachbarschaft neu eröffnet. Nimmt sich sehr viel Zeit für die Patienten. Wartezeit war “okay”, ich hatte etwas Zeit. Die Praxis ist sehr modern und neu. Ist auf jeden Fall ein Arzt für mehr als die Erkältung."
409653,409653,1.0,Nimmt sich viel Zeit den Heilungsplan zu erklären.
348379,348379,1.0,"Bei diesem Zahnarzt stimmte einfach alles. Von der Terminvergabe bis einschließlich der Behandlung fühlte ich mich immer in bester Hand. Die Arbeit des Arztes war immer einwandfrei und es wurde auf meine Bedürfnisse stets eingegangen. Er erklärte mir im Vorfeld alle Schritte, sodass ich stets über das weitere Vorgehen informiert war. Mit seiner ruhigen und freundlichen Art wurde mir meine Nervosität direkt genommen. Ich würde mich zwar nicht als Angstpatient bezeichnen, jedoch ginge ich in der Vergangenheit immer sehr ungerne zum Zahnarzt. Ich denke, mit dieser Einstellung bin ich nicht alleine. Aber nun kann ich ohne Furcht auch in Zukunft mich hier in Behandlung geben. In der freundlich gestalteten Paxis fühlte ich mich ebenfalls immer sehr wohl. Freie Getränke sowie aktuelle Lektüre runden den insgesamt sehr positiven Gesamteindruck ab. Besten Dank auch an das freundliche Team!"
248532,248532,1.0,"Angenehmes ""Praxisklima"" . Kompetente Ärztin. Nette Mitarbeiterinnen."
210576,210576,1.0,"Als gesetzlich versicherte Neupatientin habe ich mich bei Herrn Dr. Bierdel gut aufgehoben gefühlt. Er war freundlich und ging auf meine Fragen/Probleme ein. Er hat mich kompetent beraten<br />
<br />
Mit einem effektiven Behandlungsplan habe ich die Praxis verlassen.<br />
<br />
Ich kann Herrn Dr. Bierdel nur weiterempfehlen."
388421,388421,1.0,Ich selbs war als Kind Patientin bei ihm im Kinderkrankenhaus. Da er Klinikerfahrung hat wählte ich auch ihn für unsere Kinder und bin bisher immer gut damit gefahren. Ich möchte nicht wechseln. Kann ihn sehr empfehlen. Auch die Schwester und Arzthelfer sind nett.
96109,96109,1.0,"Ich habe Herrn Dr. Konopka kürzlich kennengelernt auf Empfehlung meines Urologen.<br />
Er ist ebenso freundlich, kompetent wie sympathisch und hat sich im Vorgespräch ausreichend Zeit <br />
genommen und mir absolutes Vertrauen und Sicherheit vermittelt.<br />
Die Untersuchung war völlig problemlos, das betreuende Team sehr freundlich.<br />
Das Abschlußgespräch war verständlich und ließ keine Fragen offen.<br />
Herrn Dr. Konopka empfehle ich ohne Einschränkung als "" super Arzt ""  !!"
343246,343246,1.0,"Herr Dr. Runge hat uns durch die Schwangerschaft begleitet, und ich hätte mir keinen besseren Arzt wünschen können. Endlich mal ein Arzt, der sich der Wirkung seiner Worte bewusst ist, kommunikativ sehr sensitiv agiert und damit aktiv für Transparenz und eine positive Stimmung sorgt. Er nimmt sich sehr viel Zeit, dafür nehme ich längere Wartezeiten gerne in Kauf. Das Praxisteam um ihn herum ist klasse - immer gut drauf, so dass man sich auf hier sehr wohl fühlt."
427072,427072,1.0,"Telefonisch habe ich noch kurzfristig einen Termin ausmachen können.<br />
Im Wartezimmer musste ich nur kurz warten und kam dann direkt dran.<br />
Herr Müller, sowie die zwei Arzhelferinnen am Empfang waren wirklich sympatisch und professionell.<br />
Der Test wurde schnell ausgeführt und war auch preislich in Ordnung.<br />
Mir wurden alle Fragen beantwortet und ich kann die Arztpraxis nur empfehlen!"
383102,383102,1.0,Nach langer Suche habe ich in dieser Praxis einen Arzt gefunden der mich und mein Problem ernst nimmt und mich behandelt hat. Ich bin nicht die Norm in der Gewichtsklasse und in der Praxis wurde ich aber wie ein Mensch behandelt und nicht wie ein Problem. Danke dafür.
72401,72401,1.0,"Ich gehe seit 2010 zu Herrn Dr. Schlochtermeier. Meist für die üblichen Wehwehchen: Erkältung, Magen-Darm usw. Diesbezüglich war ich mit der Behandlung immer zufrieden. Absolut begeistert bin ich seit diesem Jahr. Ausgehend von meinem regelmäßigen Check-Up-Termin erfolgte eine zielgerichtete Überweisung zum Facharzt sowie anschließende Überweisung an die Uniklinik Köln. Ich bin sehr froh, dass Herr Schlochtermeier meine Symptome richtig eingeordnet und die richtigen Schlüsse daraus gezogen hat. So konnte eine schwere Erkrankung rechtzeitig festgestellt werden und ich kann heute sagen, dass ich alles in allem noch Glück im Unglück hatte."
115546,115546,1.0,Sehr freundlicher Doc. Hatte vorher immer Schwierigkeiten zum Zahnarzt zu gehen - Herr Dieckmann war hervorragend.... Alles schmerzlos erledigt .... Sehr empfehlenswert bei Angst vorm Zahnarzt!!!!
25505,25505,1.0,"Ich kann mir nicht erklären, warum hier solch teilweise rufschädigenden Bewertungen abgegeben werden?!! Ich bin seit über 10 Jahren bei dem Professor und wurde hier von der ersten Minute an sehr professionell und nett behandelt!! Auch wenn ich ""nur"" Kassenpatient bin, nimmt sich der Professor immer die Zeit und kümmerte sich immer bestens um mich! Auch die Schwestern der Praxis sind stehts ausgesprochen super nett und hilfsbereit! Ich finde es einfach frech hier jemanden teilweise so schlecht zu bewerten, da es  einfach mal überhaupt und in keinster Weise der Wahrheit entspricht! Ich bin dem Professor und seinem Team unendlich dankbar für die letzten 10 Jahre! Ich wurde in dieser Praxis mehrfach ""gespiegelt"" und diese Spiegelungen verliefen ausnahmslos perfekt!  Ich bin erschüttert wie man einen solch professionellen Arzt und sein Team hier ganz offensichtlich versucht zu schädigen! In bessere Hände als die des Professors und seines Teams kann man sich nicht begeben! Einzig die Parkmöglichkeiten (Pkw) könnten besser sein, aber da sich die U-Bahn (Klosterstern) nur ca. 50 m von der Praxis befindet, fahr ich an den (Untersuchungs-)Tagen auch gerne mal mit der U-Bahn : )"
427864,427864,1.0,"Herr Dr.Nickel hinterfragt bis Er alle Informationen zum Problem hat und entscheidet dann die Behandlung.<br />
Ich bin als Patient mit den Leistungen sehr zufrieden."
235176,235176,2.0,"Ich habe mir bei Herrn Dr. Fischer meine Ohren anlegen lassen. Die Terminvereinbarung und Behandlung verlief stets unkompliziert und zügig. Ich hatte keinerlei Komplikationen und bin mit dem Ergebnis sehr zufrieden. Meine Ohren sehen sehr natürlich aus und haben sich gut von der OP erholt. Mir war eine Behandlung unter Vollnarkose sehr wichtig, mit Herrn Dr. Fischer habe ich den richtigen Arzt für mich gefunden. Ich würde ihn definitiv weiterempfehlen."
98280,98280,1.0,"Sehr moderne Praxis und sehr freundliches Team!<br />
Als Angstpatient fühlt man sich sehr gut aufgehoben.<br />
Tolle Aufklärung vom Prophylaxeteam, sehr gründlich und trotzdem Schmerzfrei!!<br />
Super, vielen Dank.."
145758,145758,1.0,"Dr. Hitgen ist ein unglaublich emphatischer Mann mit viel Erfahrung, der seine Arbeit versteht, großes operatives Geschick hat und immer freundlich ist. Er ist fröhlich und hängt in keiner  Weise den ""tollen Arzt im Weißkittel"" heraus. Sehr sympathisch und auf alle Fälle zu empfehlen!"
167580,167580,1.0,"Während meiner sehr langwierigen Behandlung fühlte ich mich in den besten Händen.<br />
Alle Behandlungsschritte wurden ausführlich mit mir besprochen.<br />
Jegliche Angst vor den Behandlungen wurde mir durch die freundliche und verständnisvolle Art und Weise des gesamten Teams genommen.<br />
Das Ergebnis ist super.<br />
Kann diese Praxis nur weiterempfehlen!!!!!<br />
Danke !!!!"
342218,342218,1.0,"Wunschgemäße Terminvergabe und zeitnahe Behandlung, Entfernung des Weisheitszahnes, kurz, schmerzlos und ohne Komplikationen. Praxis ist zu empfehlen."
233621,233621,1.0,"In keiner anderen Praxis fühle ich mich so gut aufgehoben, wie bei Frau Dr. Stratmann. <br />
Sie nimmt sich Zeit , erklärt alles ganz genau und ist dabei unglaublich freundlich."
222719,222719,1.0,"Jeder meiner Besuche bei ihm verlief reibungslos und ohne jede Schwierigkeit oder Sonstiges. Ausserdem kann man sich richtig gut mit dem Doktor unterhalten, was zu Vertrauen führt und nicht unwichtig ist. Seine Behandlungen sind schnell und effektiv, von daher ist er auf jeden Fall weiterzuempfehlen."
247758,247758,1.0,"Konnte mir helfen, wo andere versagt haben.<br />
Super freundlich und ehrlich!<br />
OP war top und gut informiert!"
117205,117205,1.0,"Sie ist meine Diabetologin. Bietet neue Behandlungsansätze und ist offen für die Sorgen und Ängste der Patienten.  Auch die Diätassisten sind gut ausgebildet.<br />
Vorsorge und Kontrolle wird groß geschrieben. <br />
<br />
Ich kann die Praxis nur empfehlen!"
224361,224361,1.0,"Frau Dr. Betzler-Franke nimmt sich für jeden Patienten genuegend Zeit und untersucht gründlich.<br />
Manchmal muss man halt länger warten, das ist ok, weil sie sich auch für mich viel Zeit nimmt."
156318,156318,1.0,"Nach mehreren HNO - Arztwechsel bin ich im Netz auf die Praxis von Dr. Unkelbach gestoßen und habe Online einen Termin vereinbart. Dort angekommen wurde ich freundlich von seinem Team empfangen. Mein Problem war eine Schwerhörigkeit auf dem rechten Ohr. Herr Dr. Unkelbach nahm sich viel Zeit für die Untersuchungen ( auch mit einer Ohrkamera ).  Es folgten mehrere Hörtest, die alle nicht so gut ausfielen. Bei den Untersuchungen wurde eine Entzündung im betreffenden Ohr festgestellt und zunächst mit Kortisontropfen behandelt. Leider brachte diese Behandlung nicht den gewünschten Erfolg. Verdacht auf ein Cholesteatom ( war auch meine Vermutung schon bevor ich in die Praxis kam). Bei einer Röntgenuntersuchung bestätigte sich dieser Verdacht und musste operiert werden. Schnell war hierzu ein Termin für die OP gefunden.  Die Aufklärung vor der OP erfolgte sehr gut. Herr Dr. Unkelbach führte die OP in der HNO-Klinik Dr. Gaertner in München selbst durch. Die Operation ( Narkose , Betreuung in der Klinik ) ist sehr angenehm und nahezu schmerzfrei verlaufen. Unmittelbar nach dem Aufwachen aus der Narkose konnte ich trotz Verband und Tamponade auf dem betreffenden Ohr wieder alles verstehen. Dies war zuvor nicht möglich. Auch die OP - Nachsorge wird in seiner Praxis durchgeführt. Herr Dr. Unkelbach ist ein sehr freundlicher und kompetenter Arzt. Ein großer Vorteil ist die Online-Terminbuchung, da der Doc nicht immer im Haus ist. Bei speziellen Fragen konnte ich Herr Dr. Unklbach auch per Handy oder Whatsapp erreichen. Ich kann Herrn Dr. Unkelbach und sein Team sehr gerne weiter empfehlen."
119247,119247,1.0,Ich war wegen eines Risses des vorderen Kreuzbands in Behandlung. Der Schaden wurde schnell und umfassend diagnostiziert; die Aufklärung vor der OP war vorbildlich. OP selber verlief völlig komplikationslos und ich konnte bereits wenige Wochen später wieder ohne Beschwerden gehen. Nachbehandlung und Empfehlungen für die begleitende Physiotherapie waren ausgezeichnet. Bei diesem Arzt fühlt man sich gut aufgehoben und umfassend versorgt.
294722,294722,1.0,"Herr Westerich ist ein offener, gewissenhafter und sehr fürsorglicher Zahnarzt, der sich ausgesprochen viel Zeit für seine Patienten nimmt. Meines Erachtens überzeugt er nicht nur durch seine äußerst kompetente Arbeitsweise, sondern vor allem auch im zwischenmenschlichen Bereich! Ich lasse mich hier sehr gerne behandeln."
